delta   p1  n1  p2  n2
5	0.0	0.0	0.0233333333333	0.0
10	0.0	0.0133333333333	0.163888888889	0.00333333333333
15	0.00010989010989	0.0292857142857	0.130989010989	0.00714285714286
20	0.00140350877193	0.0336842105263	0.110877192982	0.00736842105263
25	0.000942028985507	0.0304166666667	0.0888768115942	0.00791666666667
30	0.00115763546798	0.0310344827586	0.0781280788177	0.00758620689655
35	0.00110516934046	0.0317647058824	0.0724420677362	0.00882352941176
40	0.00116059379217	0.0364102564103	0.0660998650472	0.0110256410256
45	0.00107822410148	0.0322727272727	0.0596405919662	0.00818181818182
50	0.000986394557823	0.0367346938776	0.0558333333333	0.0130612244898
55	0.000810621942697	0.0311111111111	0.0508874912648	0.0118518518519
60	0.000841613091759	0.0316949152542	0.0482875511397	0.0118644067797
65	0.000868055555556	0.03453125	0.0461805555556	0.0128125
70	0.000686274509804	0.0315942028986	0.0418968456948	0.0107246376812
75	0.000607182524991	0.0341891891892	0.0394298407997	0.0114864864865
80	0.000597208698475	0.0349367088608	0.037270366764	0.0121518987342
85	0.00052495697074	0.0325	0.035	0.0139285714286
90	0.000594994892748	0.0311235955056	0.0344560776302	0.0134831460674
95	0.000619995424388	0.0329787234043	0.032674445207	0.011914893617
100	0.000676149247578	0.0278787878788	0.0305792620078	0.0128282828283
105	0.000530246452577	0.0314423076923	0.029925317401	0.0125
110	0.000579340808699	0.0288990825688	0.028540604825	0.0128440366972
114	0.000535714285714	0.0308849557522	0.0276675094817	0.0124778761062
120	0.000502777382139	0.0326890756303	0.0268864834069	0.0114285714286
125	0.000503540519276	0.0300806451613	0.025966430632	0.0129838709677
130	0.000683139534884	0.0241085271318	0.0250314922481	0.0125581395349
135	0.000637414431601	0.0237313432836	0.0250937044103	0.0125373134328
140	0.00068710249192	0.0225179856115	0.0231654676259	0.0135251798561
145	0.000601204351204	0.0263888888889	0.0229632867133	0.0121527777778
150	0.000588608742971	0.0255033557047	0.0223217848721	0.0135570469799
155	0.000581444699092	0.0270779220779	0.0211272387743	0.012987012987
160	0.000609824058594	0.0243396226415	0.0203534750418	0.0133962264151
165	0.000620230435433	0.0259756097561	0.0197254227143	0.0140243902439
170	0.000536770921386	0.027100591716	0.0190941110172	0.0143195266272
175	0.000545478705734	0.0266091954023	0.0189615307953	0.0143103448276
180	0.000488983742389	0.0250837988827	0.018570711192	0.0150837988827
185	0.000509622238061	0.0257608695652	0.0183262057496	0.014402173913
190	0.000472813238771	0.0253439153439	0.0175284250816	0.0136507936508
195	0.000459377170023	0.0265979381443	0.0168527322258	0.0141237113402
200	0.000497436678341	0.0225628140704	0.0169077711791	0.0151256281407
