b   mean    stdev   max
7	0.0740281715095749	0.1337788495416425	0.39990234375
8	0.05728689038246892	0.10205439515429007	0.35205078125
9	0.0503577832133931	0.0899174645552891	0.4072265625
10	0.03962412667205407	0.07314483770570433	0.3955078125
11	0.03751320393726432	0.069357836793562	0.40087890625
12	0.035417510139154604	0.06624973686598565	0.40087890625
13	0.03435868322469752	0.06453043780631236	0.39794921875
14	0.03401418169106784	0.06400095893484112	0.39892578125
15	0.03387985109712187	0.06379687578978224	0.39990234375
16	0.03410521272460023	0.06395915110612194	0.400390625
17	0.03396630512069325	0.06372204955809148	0.3994140625
18	0.03399488164674449	0.06379857432128662	0.39990234375
