b   mean    stdev   max
7	0.0704739200017753	0.11904923136169607	0.2369291859695566
8	0.045592769084962674	0.0744533222026702	0.12349117920148561
9	0.03392813522692357	0.05775828197358264	0.09170305676855896
10	0.019908096499561257	0.03323957527452982	0.05387931034482758
11	0.015130298392789052	0.026134909405317874	0.0449603291213635
12	0.011118087923446504	0.01873162319396428	0.02692664809656453
13	0.0072123307576369075	0.012088953861337192	0.020876288659793813
14	0.004363933114323367	0.008212377353332521	0.01384083044982699
15	0.00345490200947688	0.005994701577903888	0.011953444479396037
16	0.0021230234557293496	0.0036821223693024956	0.00668364099299809
17	0.0016222549634875645	0.0029440118706635177	0.004338394793926247
18	0.0009819319398927165	0.0017943058892918623	0.003502155172413793
